CustomerKey,EnglishEducation,Gender,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,YearlyIncome,Income category,ManagerialSegment
22781,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Active
18101,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Warm
12112,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Win-back
11087,Partial College,Woman,Tenant,Married,0,2,North America,70000,Unknown,Win-back
24403,Partial College,Man,Owner,Married,0,2,North America,70000,Unknown,Almost Lost
15349,Partial College,Woman,Owner,Married,2,2,North America,70000,Unknown,Cold
18377,Partial College,Woman,Owner,Single,1,2,North America,70000,Unknown,Warm
15344,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Almost Lost
23453,Partial College,Man,Owner,Married,0,2,North America,70000,Unknown,Warm
14419,Partial College,Woman,Owner,Married,2,2,North America,70000,Unknown,Cold
15351,Partial College,Man,Owner,Married,2,2,North America,70000,Unknown,Win-back
16808,Partial College,Woman,Tenant,Married,1,2,North America,70000,Unknown,Warm
20535,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Warm
18111,Partial College,Man,Tenant,Married,1,2,North America,70000,Unknown,Almost Lost
24988,Partial College,Woman,Owner,Married,2,2,North America,70000,Unknown,Almost Lost
25163,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Almost Lost
15200,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Win-back
15199,Partial College,Man,Owner,Married,0,2,North America,70000,Unknown,Win-back
11221,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Warm High Value
26041,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Win-back
29202,Partial College,Man,Owner,Married,0,2,North America,70000,Unknown,Win-back
21801,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Cold
23135,Partial College,Man,Owner,Married,0,2,North America,70000,Unknown,Cold
26067,Partial College,Woman,Tenant,Married,1,2,North America,70000,Unknown,Warm
11233,Partial College,Man,Owner,Married,2,2,North America,70000,Unknown,Cold
19878,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Novice
26692,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Warm High Value
19019,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Almost Lost
16820,Partial College,Woman,Owner,Married,2,2,North America,70000,Unknown,Active High Value
18376,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Active High Value
15915,Partial College,Man,Owner,Single,2,2,North America,70000,Unknown,Warm High Value
16819,Partial College,Man,Owner,Married,2,2,North America,70000,Unknown,Warm
14409,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Cold
15780,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Warm High Value
26066,Partial College,Woman,Tenant,Married,0,2,North America,70000,Unknown,Win-back
11983,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Win-back
21499,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Warm
16809,Partial College,Woman,Owner,Single,1,2,North America,70000,Unknown,Warm
11236,Partial College,Man,Owner,Single,2,2,North America,70000,Unknown,Active
29203,Partial College,Woman,Owner,Married,0,2,North America,70000,Unknown,Win-back
15950,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Warm
29201,Partial College,Woman,Tenant,Single,0,2,North America,70000,Unknown,Win-back
22782,Partial College,Man,Owner,Single,2,2,North America,70000,Unknown,Cold
27434,Partial College,Man,Owner,Single,1,2,North America,70000,Unknown,Novice
18808,Partial College,Woman,Owner,Single,1,2,North America,70000,Unknown,Active High Value
24983,Partial College,Woman,Owner,Single,1,2,North America,70000,Unknown,Warm
28054,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Almost Lost
23473,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Almost Lost
16816,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Active
15350,Partial College,Woman,Tenant,Married,2,2,North America,70000,Unknown,Cold
18112,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Cold
28049,Partial College,Man,Owner,Single,1,2,North America,70000,Unknown,Almost Lost
16818,Partial College,Woman,Owner,Married,2,2,North America,70000,Unknown,Warm
26515,Partial College,Woman,Owner,Married,1,2,North America,70000,Unknown,Cold
29019,Partial College,Man,Tenant,Single,1,2,North America,70000,Unknown,Win-back
17165,Partial College,Man,Owner,Single,1,2,North America,70000,Unknown,Almost Lost
16815,Partial College,Man,Owner,Married,1,2,North America,70000,Unknown,Novice
25164,Partial College,Man,Tenant,Married,1,2,North America,70000,Unknown,Almost Lost
13801,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Win-back
22673,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Warm
25484,Partial College,Woman,Owner,Married,0,2,Europe,30000,Low,Novice
19345,Partial College,Woman,Tenant,Married,1,2,Europe,30000,Low,Almost Lost
18009,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Warm High Value
26856,Partial College,Woman,Owner,Married,1,2,Europe,30000,Low,Almost Lost
18008,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Warm High Value
21090,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Almost Lost
28401,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Almost Lost
19343,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Win-back
14959,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Warm
20915,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Active
28402,Partial College,Woman,Tenant,Single,1,2,Europe,30000,Low,Almost Lost
20913,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Warm High Value
11583,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Win-back
24098,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Warm
17813,Partial College,Man,Tenant,Married,0,2,Europe,30000,Low,Win-back
18011,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Warm High Value
16289,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Active High Value
25486,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Warm
16278,Partial College,Man,Tenant,Married,0,2,Europe,30000,Low,Active High Value
29393,Partial College,Woman,Tenant,Single,0,2,Europe,30000,Low,Almost Lost
27801,Partial College,Woman,Owner,Married,0,2,Europe,30000,Low,Almost Lost
24087,Partial College,Woman,Tenant,Single,0,2,Europe,30000,Low,Warm
16436,Partial College,Man,Owner,Single,3,2,Europe,30000,Low,Win-back
28399,Partial College,Man,Owner,Married,0,2,Europe,30000,Low,Warm
27802,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Warm
16431,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Win-back
27808,Partial College,Man,Owner,Married,0,2,Europe,30000,Low,Warm
19342,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Almost Lost
25639,Partial College,Man,Owner,Married,1,2,Europe,30000,Low,Warm
21088,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Almost Lost
22675,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Warm
19344,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Almost Lost
16288,Partial College,Man,Tenant,Married,0,2,Europe,30000,Low,Active High Value
16430,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Win-back
13800,Partial College,Man,Tenant,Married,0,2,Europe,30000,Low,Win-back
25640,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Almost Lost
28400,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Cold
12842,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Warm
22663,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Warm
22674,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Cold
19485,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Novice
29397,Partial College,Man,Owner,Married,1,2,Europe,30000,Low,Almost Lost
21089,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Almost Lost
25638,Partial College,Man,Tenant,Single,0,2,Europe,30000,Low,Almost Lost
25485,Partial College,Man,Owner,Married,1,2,Europe,30000,Low,Almost Lost
22507,Partial College,Man,Tenant,Single,1,2,Europe,30000,Low,Cold
26853,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Almost Lost
24099,Partial College,Woman,Owner,Married,1,2,Europe,30000,Low,Warm
12843,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Active High Value
16416,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Win-back
14814,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Almost Lost
11582,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Win-back
22672,Partial College,Woman,Owner,Single,0,2,Europe,30000,Low,Cold
12841,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Best
19484,Partial College,Man,Tenant,Married,1,2,Europe,30000,Low,Warm
25648,Partial College,Woman,Owner,Married,3,2,Europe,30000,Low,Cold
18010,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Warm High Value
14960,Partial College,Man,Owner,Single,1,2,Europe,30000,Low,Win-back
22676,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Almost Lost
17814,Partial College,Woman,Tenant,Married,0,2,Europe,30000,Low,Warm High Value
24086,Partial College,Man,Owner,Married,0,2,Europe,30000,Low,Warm
21082,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Cold
22671,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Almost Lost
13799,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Almost Lost
28398,Partial College,Man,Tenant,Single,0,2,Europe,30000,Low,Cold
16417,Partial College,Man,Owner,Single,0,2,Europe,30000,Low,Warm High Value
27803,Partial College,Woman,Tenant,Single,0,2,Europe,30000,Low,Almost Lost
22506,Partial College,Woman,Owner,Single,1,2,Europe,30000,Low,Almost Lost
19352,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
14967,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Win-back
12494,Partial College,Woman,Tenant,Married,2,2,Europe,30000,Low,Warm High Value
16291,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Win-back
12495,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
21091,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
22513,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
11587,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
25645,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
14966,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
26859,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Cold
16290,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Active High Value
16432,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
13808,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
19487,Partial College,Man,Tenant,Married,2,2,Europe,30000,Low,Warm
21095,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
20918,Partial College,Man,Tenant,Married,2,2,Europe,30000,Low,Warm
16433,Partial College,Man,Tenant,Married,2,2,Europe,30000,Low,Win-back
20916,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
19488,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Warm
19492,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Cold
22511,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
11588,Partial College,Woman,Tenant,Married,2,2,Europe,30000,Low,Win-back
14818,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Active High Value
20919,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Novice
19491,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Novice
20920,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Active
19351,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
23928,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Almost Lost
28406,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Active
18014,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
13812,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
22512,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
25496,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Cold
19349,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Warm
18016,Partial College,Woman,Tenant,Married,2,2,Europe,30000,Low,Warm
25494,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Cold
26857,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Cold
23929,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Warm
23927,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Cold
17822,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Warm
22677,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Warm
18015,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Warm
12846,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Best
25495,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Cold
21094,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Warm
25487,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Warm
19489,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
22682,Partial College,Man,Tenant,Single,2,2,Europe,30000,Low,Novice
29402,Partial College,Man,Tenant,Single,2,2,Europe,30000,Low,Warm
12849,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Best
13806,Partial College,Man,Tenant,Married,2,2,Europe,30000,Low,Win-back
18017,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
14819,Partial College,Woman,Tenant,Married,2,2,Europe,30000,Low,Best
19490,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Almost Lost
13807,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Win-back
14965,Partial College,Man,Tenant,Married,2,2,Europe,30000,Low,Win-back
23931,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Novice
28404,Partial College,Woman,Owner,Married,2,2,Europe,30000,Low,Warm
25491,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Cold
25490,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Cold
13811,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Win-back
11590,Partial College,Woman,Owner,Single,2,2,Europe,30000,Low,Win-back
25643,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Almost Lost
16295,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Almost Lost
25644,Partial College,Man,Owner,Married,2,2,Europe,30000,Low,Warm
22681,Partial College,Man,Owner,Single,2,2,Europe,30000,Low,Cold
12640,Partial College,Man,Owner,Married,1,2,Europe,90000,High,Win-back
20572,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Cold
28897,Partial College,Woman,Tenant,Single,2,2,Europe,80000,High,Novice
21512,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Warm
15681,Partial College,Woman,Owner,Married,1,2,Europe,80000,High,Cold
17208,Partial College,Man,Owner,Married,2,2,Europe,80000,High,Cold
18161,Partial College,Woman,Owner,Married,2,2,Europe,90000,High,Almost Lost
18162,Partial College,Woman,Owner,Married,2,2,Europe,90000,High,Warm
24853,Partial College,Man,Owner,Single,1,2,Europe,80000,High,Cold
15092,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Almost Lost
18158,Partial College,Man,Owner,Married,1,2,Europe,90000,High,Best
24546,Partial College,Man,Tenant,Married,1,2,Europe,80000,High,Almost Lost
21844,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Cold
13589,Partial College,Man,Owner,Single,2,2,Europe,90000,High,Cold
21831,Partial College,Woman,Owner,Married,1,2,Europe,80000,High,Warm
27311,Partial College,Woman,Owner,Married,1,2,Europe,80000,High,Cold
11413,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Warm High Value
17207,Partial College,Man,Owner,Single,1,2,Europe,80000,High,Warm High Value
25786,Partial College,Woman,Owner,Married,1,2,Europe,90000,High,Novice
26400,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Almost Lost
13585,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Win-back
18155,Partial College,Woman,Owner,Married,1,2,Europe,80000,High,Active
17209,Partial College,Woman,Tenant,Married,1,2,Europe,90000,High,Win-back
11424,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Almost Lost
19050,Partial College,Man,Tenant,Married,1,2,Europe,90000,High,Warm
22819,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Cold
11423,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Warm High Value
27322,Partial College,Man,Tenant,Single,1,2,Europe,90000,High,Almost Lost
11412,Partial College,Woman,Owner,Single,1,2,Europe,80000,High,Warm High Value
15104,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Cold
12630,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Win-back
27321,Partial College,Man,Owner,Married,2,2,Europe,80000,High,Almost Lost
24559,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Warm
21526,Partial College,Man,Owner,Single,2,2,Europe,80000,High,Cold
18156,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Active
19038,Partial College,Man,Owner,Single,1,2,Europe,80000,High,Warm High Value
20573,Partial College,Woman,Owner,Married,1,2,Europe,90000,High,Warm
21524,Partial College,Woman,Owner,Single,1,2,Europe,80000,High,Novice
17194,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Cold
25789,Partial College,Woman,Owner,Single,2,2,Europe,90000,High,Novice
15103,Partial College,Man,Owner,Married,2,2,Europe,80000,High,Active
27318,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Novice
12305,Partial College,Man,Tenant,Married,1,2,Europe,80000,High,Warm High Value
27310,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Warm
21510,Partial College,Woman,Tenant,Married,1,2,Europe,80000,High,Almost Lost
18157,Partial College,Woman,Owner,Single,1,2,Europe,90000,High,Warm
17193,Partial College,Woman,Owner,Married,1,2,Europe,80000,High,Active
24861,Partial College,Woman,Owner,Married,2,2,Europe,90000,High,Warm
21525,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Almost Lost
11414,Partial College,Man,Owner,Single,1,2,Europe,80000,High,Warm High Value
12638,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Active
27941,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Cold
21511,Partial College,Man,Owner,Married,1,2,Europe,80000,High,Cold
12639,Partial College,Man,Owner,Single,2,2,Europe,80000,High,Almost Lost
15694,Partial College,Woman,Owner,Married,2,2,Europe,80000,High,Active
12306,Partial College,Man,Owner,Married,2,2,Europe,80000,High,Win-back
11411,Partial College,Man,Tenant,Married,1,2,Europe,80000,High,Cold
13586,Partial College,Man,Owner,Married,2,2,Europe,80000,High,Active
15107,Partial College,Man,Owner,Married,2,2,Europe,90000,High,Almost Lost
12752,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
17647,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
25326,Partial College,Man,Owner,Married,2,2,Europe,40000,Moderate,Cold
17114,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
25322,Partial College,Woman,Tenant,Single,1,2,Europe,40000,Moderate,Cold
27188,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Warm
14864,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Warm
12744,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Cold
19196,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
18636,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
14717,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Win-back
17639,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
20063,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Novice
13697,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Win-back
24719,Partial College,Woman,Owner,Married,1,2,Europe,40000,Moderate,Warm
17115,Partial College,Woman,Tenant,Married,2,2,Europe,40000,Moderate,Win-back
18627,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
20065,Partial College,Man,Tenant,Married,1,2,Europe,40000,Moderate,Active
22325,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Cold
28759,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Novice
17648,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
14865,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
24722,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Warm
23235,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
23777,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
16199,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
23775,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
14719,Partial College,Man,Tenant,Married,2,2,Europe,40000,Moderate,Best
27175,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm
17649,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
11485,Partial College,Man,Tenant,Married,0,2,Europe,40000,Moderate,Warm High Value
20727,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm
14866,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
11496,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Best
14715,Partial College,Man,Tenant,Married,0,2,Europe,40000,Moderate,Warm
19197,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Warm High Value
12751,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Novice
20730,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Cold
20729,Partial College,Woman,Tenant,Married,1,2,Europe,40000,Moderate,Cold
23765,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
13691,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
14705,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
12398,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
18635,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
12750,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
23776,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
22313,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
17651,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Warm High Value
11484,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
26231,Partial College,Man,Owner,Married,1,2,Europe,40000,Moderate,Warm
27174,Partial College,Man,Tenant,Single,0,2,Europe,40000,Moderate,Warm
12753,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
27185,Partial College,Woman,Tenant,Single,2,2,Europe,40000,Moderate,Warm
23236,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Cold
13692,Partial College,Man,Tenant,Married,0,2,Europe,40000,Moderate,Warm
28757,Partial College,Man,Owner,Married,1,2,Europe,40000,Moderate,Almost Lost
28568,Partial College,Woman,Owner,Married,0,2,Europe,40000,Moderate,Warm
16203,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
12745,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Best
17104,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
22323,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
14714,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Best
12743,Partial College,Man,Tenant,Married,0,2,Europe,40000,Moderate,Warm
14718,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
27187,Partial College,Man,Owner,Married,2,2,Europe,40000,Moderate,Novice
13698,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
28758,Partial College,Man,Owner,Married,1,2,Europe,40000,Moderate,Almost Lost
12402,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Win-back
12399,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
23234,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
24723,Partial College,Woman,Owner,Married,2,2,Europe,40000,Moderate,Almost Lost
25312,Partial College,Man,Owner,Married,0,2,Europe,40000,Moderate,Warm
16207,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
12401,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Warm
26996,Partial College,Woman,Tenant,Single,0,2,Europe,40000,Moderate,Warm
21682,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Warm
28756,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Active High Value
15627,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
20728,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
20722,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
14706,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm
12397,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
12754,Partial College,Woman,Tenant,Married,2,2,Europe,40000,Moderate,Warm High Value
24724,Partial College,Man,Owner,Married,2,2,Europe,40000,Moderate,Warm
28570,Partial College,Woman,Tenant,Single,2,2,Europe,40000,Moderate,Cold
27183,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
14861,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Active High Value
25323,Partial College,Man,Owner,Married,1,2,Europe,40000,Moderate,Cold
24718,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
16205,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Best
27009,Partial College,Woman,Tenant,Single,2,2,Europe,40000,Moderate,Warm
23233,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Novice
19194,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
13696,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
26227,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm
12403,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Novice
28564,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm
28569,Partial College,Man,Owner,Married,1,2,Europe,40000,Moderate,Warm
12742,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
17113,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
12391,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Win-back
19192,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm
27184,Partial College,Man,Tenant,Single,1,2,Europe,40000,Moderate,Almost Lost
26226,Partial College,Woman,Owner,Married,0,2,Europe,40000,Moderate,Cold
23764,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Almost Lost
25321,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm
21681,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm
18626,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
23237,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
